%time,field.header.stamp,field.header.frame_id,field.latitude,,,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1.61E+18,0,,42.2075364N,42.207536,71.052168,71.0521684W,12.9 m,330594.0668,4674857.803,19,T
1.61E+18,0,,42.2074878N,42.207487,71.052151,71.0521514W,15.0 m,330595.3403,4674852.373,19,T
1.61E+18,0,,42.2074426N,42.207442,71.052135,71.0521354W,15.0 m,330596.5403,4674847.322,19,T
1.61E+18,0,,42.20739N,42.20739N,71.052118,71.0521184W,16.8 m,330597.8031,4674841.447,19,T
1.61E+18,0,,42.2073391N,42.207339,71.052099,71.0520997W,17.6 m,330599.2108,4674835.758,19,T
1.61E+18,0,,42.2072901N,42.20729,71.052079,71.0520795W,18.2 m,330600.7474,4674830.277,19,T
1.61E+18,0,,42.2072447N,42.207244,71.052061,71.0520618W,17.9 m,330602.0873,4674825.201,19,T
1.61E+18,0,,42.2072009N,42.2072,71.052044,71.0520448W,17.9 m,330603.3736,4674820.304,19,T
1.61E+18,0,,42.2071597N,42.207159,71.052028,71.0520286W,17.9 m,330604.6009,4674815.697,19,T
1.61E+18,0,,42.2071206N,42.20712,71.052012,71.0520121W,17.9 m,330605.8585,4674811.322,19,T
1.61E+18,0,,42.2070814N,42.207081,71.051993,71.051993W,18.0 m,330607.3305,4674806.931,19,T
1.61E+18,0,,42.2070405N,42.20704,71.05197,71.0519707W,18.6 m,330609.0621,4674802.346,19,T
1.61E+18,0,,42.2070006N,42.207,71.051947,71.0519471W,18.4 m,330610.9038,4674797.868,19,T
1.61E+18,0,,42.2069591N,42.206959,71.051923,71.0519238W,18.1 m,330612.7163,4674793.214,19,T
1.61E+18,0,,42.2069151N,42.206915,71.051901,71.0519018W,18.2 m,330614.4149,4674788.284,19,T
1.61E+18,0,,42.2068718N,42.206871,71.05188,71.0518809W,18.3 m,330616.0246,4674783.435,19,T
1.61E+18,0,,42.2068294N,42.206829,71.051862,71.0518625W,18.3 m,330617.4303,4674778.69,19,T
1.61E+18,0,,42.2067908N,42.20679,71.051845,71.0518455W,17.6 m,330618.7305,4674774.37,19,T
1.61E+18,0,,42.2067533N,42.206753,71.051829,71.0518293W,17.1 m,330619.9677,4674770.174,19,T
1.61E+18,0,,42.206717N,42.206717,71.051813,71.0518131W,16.8 m,330621.208,4674766.111,19,T
1.61E+18,0,,42.2066828N,42.206682,71.051795,71.0517953W,16.4 m,330622.5861,4674762.278,19,T
1.61E+18,0,,42.206646N,42.206646,71.051774,71.0517743W,16.2 m,330624.2214,4674758.15,19,T
1.61E+18,0,,42.206605N,42.206605,71.051755,71.0517558W,16.0 m,330625.6391,4674753.561,19,T
1.61E+18,0,,42.2065612N,42.206561,71.051744,71.0517443W,15.6 m,330626.4714,4674748.674,19,T
1.61E+18,0,,42.2065157N,42.206515,71.051732,71.051732W,15.6 m,330627.3652,4674743.597,19,T
1.61E+18,0,,42.2064723N,42.206472,71.051716,71.0517167W,15.4 m,330628.5123,4674738.748,19,T
1.61E+18,0,,42.20643N,42.20643N,71.051698,71.0516985W,15.3 m,330629.9018,4674734.015,19,T
1.61E+18,0,,42.2063884N,42.206388,71.051681,71.0516812W,15.2 m,330631.2188,4674729.361,19,T
1.61E+18,0,,42.2063473N,42.206347,71.051664,71.0516642W,15.6 m,330632.5124,4674724.764,19,T
1.61E+18,0,,42.2063074N,42.206307,71.051646,71.0516464W,16.1 m,330633.8753,4674720.298,19,T
1.61E+18,0,,42.2062719N,42.206271,71.051628,71.0516289W,15.9 m,330635.2251,4674716.321,19,T
1.61E+18,0,,42.2062408N,42.20624,71.051612,71.051612W,16.1 m,330636.5372,4674712.834,19,T
1.61E+18,0,,42.2062129N,42.206212,71.051592,71.0515928W,16.2 m,330638.0477,4674709.698,19,T
1.61E+18,0,,42.2061878N,42.206187,71.051574,71.0515741W,16.0 m,330639.5244,4674706.874,19,T
1.61E+18,0,,42.2061632N,42.206163,71.051556,71.0515562W,15.8 m,330640.9364,4674704.107,19,T
1.61E+18,0,,42.2061382N,42.206138,71.05154,71.0515401W,15.5 m,330642.1987,4674701.299,19,T
1.61E+18,0,,42.2061119N,42.206111,71.051524,71.0515246W,15.1 m,330643.408,4674698.348,19,T
1.61E+18,0,,42.2060841N,42.206084,71.051508,71.0515083W,14.6 m,330644.6794,4674695.228,19,T
1.61E+18,0,,42.2060573N,42.206057,71.051491,71.0514919W,14.1 m,330645.9617,4674692.22,19,T
1.61E+18,0,,42.2060347N,42.206034,71.051477,71.0514778W,13.2 m,330647.0653,4674689.682,19,T
1.61E+18,0,,42.2060141N,42.206014,71.051464,71.0514648W,12.9 m,330648.0835,4674687.369,19,T
1.61E+18,0,,42.2059957N,42.205995,71.051454,71.051454W,12.5 m,330648.9259,4674685.304,19,T
1.61E+18,0,,42.2059782N,42.205978,71.051443,71.0514431W,11.9 m,330649.779,4674683.34,19,T
1.61E+18,0,,42.205958N,42.205958,71.051429,71.0514299W,11.7 m,330650.8148,4674681.07,19,T
1.61E+18,0,,42.20594N,42.20594N,71.051411,71.0514118W,11.4 m,330652.2609,4674679.036,19,T
1.61E+18,0,,42.205922N,42.205922,71.051387,71.0513876W,11.3 m,330654.2107,4674676.989,19,T
1.61E+18,0,,42.2059028N,42.205902,71.051358,71.0513587W,11.3 m,330656.5452,4674674.799,19,T
1.61E+18,0,,42.2058843N,42.205884,71.051329,71.051329W,11.3 m,330658.9477,4674672.686,19,T
1.61E+18,0,,42.2058664N,42.205866,71.0513,71.0513005W,11.7 m,330661.2527,4674670.642,19,T
1.61E+18,0,,42.2058514N,42.205851,71.051276,71.0512768W,11.8 m,330663.1692,4674668.929,19,T
1.61E+18,0,,42.2058405N,42.20584,71.051259,71.0512596W,12.2 m,330664.56,4674667.685,19,T
1.61E+18,0,,42.2058332N,42.205833,71.051248,71.0512483W,12.3 m,330665.4734,4674666.852,19,T
1.61E+18,0,,42.2058278N,42.205827,71.05124,71.0512408W,12.4 m,330666.0781,4674666.237,19,T
1.61E+18,0,,42.2058249N,42.205824,71.051236,71.051236W,12.6 m,330666.4666,4674665.906,19,T
1.61E+18,0,,42.2058236N,42.205823,71.051232,71.0512326W,12.7 m,330666.7438,4674665.755,19,T
1.61E+18,0,,42.2058226N,42.205822,71.05123,71.0512305W,12.8 m,330666.9145,4674665.639,19,T
1.61E+18,0,,42.2058225N,42.205822,71.051229,71.0512294W,13.0 m,330667.0051,4674665.626,19,T
1.61E+18,0,,42.2058229N,42.205822,71.051228,71.0512289W,13.2 m,330667.0474,4674665.67,19,T
1.61E+18,0,,42.2058228N,42.205822,71.051228,71.0512285W,13.4 m,330667.0802,4674665.658,19,T
1.61E+18,0,,42.2058212N,42.205821,71.051226,71.0512261W,13.4 m,330667.274,4674665.475,19,T
1.61E+18,0,,42.2058151N,42.205815,71.051217,71.0512174W,13.2 m,330667.976,4674664.781,19,T
1.61E+18,0,,42.2058043N,42.205804,71.051201,71.0512013W,13.0 m,330669.2763,4674663.549,19,T
1.61E+18,0,,42.2057914N,42.205791,71.051182,71.0511821W,13.0 m,330670.8269,4674662.079,19,T
1.61E+18,0,,42.2057777N,42.205777,71.051161,71.0511614W,13.0 m,330672.4992,4674660.516,19,T
1.61E+18,0,,42.2057617N,42.205761,71.051139,71.0511396W,12.8 m,330674.2561,4674658.697,19,T
1.61E+18,0,,42.2057462N,42.205746,71.051116,71.0511165W,12.7 m,330676.1218,4674656.93,19,T
1.61E+18,0,,42.2057315N,42.205731,71.051095,71.0510956W,12.7 m,330677.8079,4674655.256,19,T
1.61E+18,0,,42.2057195N,42.205719,71.051081,71.0510812W,12.6 m,330678.9646,4674653.895,19,T
1.61E+18,0,,42.2057082N,42.205708,71.051072,71.0510725W,12.5 m,330679.6527,4674652.623,19,T
1.61E+18,0,,42.2056952N,42.205695,71.051068,71.0510685W,12.4 m,330679.9482,4674651.171,19,T
1.61E+18,0,,42.2056772N,42.205677,71.051072,71.0510728W,12.2 m,330679.5451,4674649.181,19,T
1.61E+18,0,,42.2056544N,42.205654,71.051088,71.0510884W,12.1 m,330678.1963,4674646.68,19,T
1.61E+18,0,,42.2056279N,42.205627,71.051113,71.0511131W,12.0 m,330676.0864,4674643.787,19,T
1.61E+18,0,,42.2055992N,42.205599,71.051144,71.0511446W,11.9 m,330673.4092,4674640.662,19,T
1.61E+18,0,,42.2055711N,42.205571,71.051178,71.0511785W,11.7 m,330670.5355,4674637.61,19,T
1.61E+18,0,,42.2055423N,42.205542,71.051214,71.0512149W,11.3 m,330667.4535,4674634.484,19,T
1.61E+18,0,,42.2055109N,42.20551,71.051252,71.0512522W,11.2 m,330664.2903,4674631.071,19,T
1.61E+18,0,,42.2054789N,42.205478,71.05129,71.0512908W,10.9 m,330661.0181,4674627.595,19,T
1.61E+18,0,,42.2054462N,42.205446,71.05133,71.0513301W,10.6 m,330657.6863,4674624.042,19,T
1.61E+18,0,,42.2054135N,42.205413,71.05137,71.0513703W,10.4 m,330654.2802,4674620.491,19,T
1.61E+18,0,,42.2053811N,42.205381,71.051412,71.0514122W,10.1 m,330650.7345,4674616.976,19,T
1.61E+18,0,,42.2053495N,42.205349,71.051456,71.051456W,10.0 m,330647.0342,4674613.554,19,T
1.61E+18,0,,42.2053173N,42.205317,71.051498,71.0514981W,9.7 m,330643.4725,4674610.063,19,T
1.61E+18,0,,42.2052839N,42.205283,71.051538,71.0515385W,9.6 m,330640.048,4674606.434,19,T
1.61E+18,0,,42.2052519N,42.205251,71.051578,71.0515781W,9.5 m,330636.6933,4674602.959,19,T
1.61E+18,0,,42.2052204N,42.20522,71.051615,71.0516153W,9.4 m,330633.538,4674599.536,19,T
1.61E+18,0,,42.2051907N,42.20519,71.051649,71.0516495W,9.3 m,330630.6352,4674596.306,19,T
1.61E+18,0,,42.2051617N,42.205161,71.05168,71.0516802W,9.1 m,330628.0232,4674593.147,19,T
1.61E+18,0,,42.2051349N,42.205134,71.051709,71.0517094W,9.0 m,330625.541,4674590.229,19,T
1.61E+18,0,,42.2051098N,42.205109,71.051738,71.0517387W,8.9 m,330623.055,4674587.5,19,T
1.61E+18,0,,42.2050886N,42.205088,71.051766,71.051766W,9.0 m,330620.7445,4674585.2,19,T
1.61E+18,0,,42.2050696N,42.205069,71.051785,71.0517853W,9.2 m,330619.1004,4674583.129,19,T
1.61E+18,0,,42.2050579N,42.205057,71.051797,71.0517975W,9.5 m,330618.062,4674581.854,19,T
1.61E+18,0,,42.2050512N,42.205051,71.051803,71.0518039W,9.6 m,330617.5157,4674581.122,19,T
1.61E+18,0,,42.205049N,42.205049,71.051807,71.0518072W,9.8 m,330617.2374,4674580.885,19,T
1.61E+18,0,,42.2050463N,42.205046,71.051808,71.0518086W,10.1 m,330617.1146,4674580.588,19,T
1.61E+18,0,,42.2050448N,42.205044,71.051808,71.0518089W,10.3 m,330617.0858,4674580.422,19,T
1.61E+18,0,,42.2050433N,42.205043,71.051808,71.0518083W,10.7 m,330617.1313,4674580.254,19,T
1.61E+18,0,,42.2050417N,42.205041,71.051807,71.0518071W,11.2 m,330617.2261,4674580.074,19,T
1.61E+18,0,,42.2050403N,42.20504,71.051806,71.0518062W,11.6 m,330617.2967,4674579.917,19,T
1.61E+18,0,,42.2050385N,42.205038,71.051805,71.0518051W,12.1 m,330617.3827,4674579.715,19,T
1.61E+18,0,,42.2050368N,42.205036,71.051803,71.0518039W,12.7 m,330617.4772,4674579.523,19,T
1.61E+18,0,,42.2050358N,42.205035,71.051803,71.0518032W,13.2 m,330617.5323,4674579.411,19,T
1.61E+18,0,,42.2050356N,42.205035,71.051802,71.0518029W,13.3 m,330617.5566,4674579.388,19,T
1.61E+18,0,,42.2050342N,42.205034,71.051803,71.0518038W,13.4 m,330617.4785,4674579.235,19,T
1.61E+18,0,,42.2050309N,42.20503,71.051807,71.0518077W,13.4 m,330617.1477,4674578.876,19,T
1.61E+18,0,,42.2050256N,42.205025,71.051813,71.0518139W,13.5 m,330616.6217,4674578.3,19,T
1.61E+18,0,,42.2050187N,42.205018,71.051823,71.0518235W,13.2 m,330615.8107,4674577.553,19,T
1.61E+18,0,,42.2050094N,42.205009,71.051836,71.0518364W,13.1 m,330614.7209,4674576.545,19,T
1.61E+18,0,,42.2049971N,42.204997,71.05185,71.0518507W,13.4 m,330613.5075,4674575.208,19,T
1.61E+18,0,,42.2049822N,42.204982,71.051869,71.0518693W,13.4 m,330611.9321,4674573.591,19,T
1.61E+18,0,,42.2049624N,42.204962,71.051893,71.0518937W,13.4 m,330609.8648,4674571.44,19,T
1.61E+18,0,,42.20494N,42.20494N,71.051922,71.0519225W,13.3 m,330607.4273,4674569.01,19,T
1.61E+18,0,,42.2049153N,42.204915,71.051954,71.0519543W,13.1 m,330604.736,4674566.331,19,T
1.61E+18,0,,42.2048904N,42.20489,71.051988,71.0519882W,12.8 m,330601.8708,4674563.633,19,T
1.61E+18,0,,42.2048634N,42.204863,71.052023,71.0520231W,12.9 m,330598.9174,4674560.705,19,T
1.61E+18,0,,42.204836N,42.204836,71.05206,71.0520606W,13.2 m,330595.7483,4674557.737,19,T
1.61E+18,0,,42.2048101N,42.20481,71.052099,71.0520994W,13.4 m,330592.4759,4674554.938,19,T
1.61E+18,0,,42.2047858N,42.204785,71.052139,71.0521398W,13.4 m,330589.0756,4674552.32,19,T
1.61E+18,0,,42.204762N,42.204762,71.052181,71.0521817W,13.1 m,330585.5529,4674549.76,19,T
1.61E+18,0,,42.2047388N,42.204738,71.052224,71.0522247W,12.7 m,330581.9409,4674547.27,19,T
1.61E+18,0,,42.2047173N,42.204717,71.052268,71.0522685W,12.1 m,330578.2674,4674544.969,19,T
1.61E+18,0,,42.204696N,42.204696,71.052312,71.0523122W,11.7 m,330574.6028,4674542.691,19,T
1.61E+18,0,,42.2046707N,42.20467,71.052356,71.0523563W,11.5 m,330570.8944,4674539.969,19,T
1.61E+18,0,,42.2046444N,42.204644,71.052403,71.052403W,11.4 m,330566.9687,4674537.142,19,T
1.61E+18,0,,42.2046198N,42.204619,71.052453,71.052453W,11.3 m,330562.7751,4674534.51,19,T
1.61E+18,0,,42.2045962N,42.204596,71.052506,71.0525063W,11.0 m,330558.3117,4674531.995,19,T
1.61E+18,0,,42.2045729N,42.204572,71.052561,71.0525613W,10.9 m,330553.7087,4674529.517,19,T
1.61E+18,0,,42.204551N,42.204551,71.052616,71.0526163W,10.8 m,330549.1096,4674527.195,19,T
1.61E+18,0,,42.2045295N,42.204529,71.05267,71.0526706W,10.8 m,330544.5692,4674524.915,19,T
1.61E+18,0,,42.2045103N,42.20451,71.052727,71.0527275W,10.6 m,330539.8204,4674522.896,19,T
1.61E+18,0,,42.204487N,42.204487,71.052785,71.0527857W,10.6 m,330534.9533,4674520.425,19,T
1.61E+18,0,,42.2044642N,42.204464,71.052845,71.0528458W,10.4 m,330529.9306,4674518.013,19,T
1.61E+18,0,,42.2044402N,42.20444,71.052904,71.0529048W,10.4 m,330524.9956,4674515.465,19,T
1.61E+18,0,,42.204418N,42.204418,71.052962,71.0529629W,10.2 m,330520.1396,4674513.115,19,T
1.61E+18,0,,42.2043953N,42.204395,71.053019,71.0530198W,10.1 m,330515.3814,4674510.708,19,T
1.61E+18,0,,42.2043742N,42.204374,71.053074,71.053074W,10.0 m,330510.8504,4674508.473,19,T
1.61E+18,0,,42.2043556N,42.204355,71.053122,71.0531222W,10.0 m,330506.8214,4674506.503,19,T
1.61E+18,0,,42.20434N,42.20434N,71.053164,71.0531648W,9.8 m,330503.2627,4674504.856,19,T
1.61E+18,0,,42.2043259N,42.204325,71.053201,71.0532017W,9.8 m,330500.1786,4674503.363,19,T
1.61E+18,0,,42.2043151N,42.204315,71.053231,71.0532313W,9.8 m,330497.7061,4674502.223,19,T
1.61E+18,0,,42.204306N,42.204306,71.053253,71.0532539W,10.0 m,330495.8159,4674501.258,19,T
1.61E+18,0,,42.2042977N,42.204297,71.053272,71.0532723W,10.3 m,330494.2747,4674500.372,19,T
1.61E+18,0,,42.2042951N,42.204295,71.053283,71.0532833W,10.1 m,330493.3596,4674500.106,19,T
1.61E+18,0,,42.2042931N,42.204293,71.053287,71.0532872W,10.3 m,330493.0323,4674499.891,19,T
1.61E+18,0,,42.2042923N,42.204292,71.053287,71.0532878W,10.5 m,330492.9806,4674499.804,19,T
1.61E+18,0,,42.2042922N,42.204292,71.053287,71.0532878W,10.4 m,330492.9803,4674499.793,19,T
1.61E+18,0,,42.2042919N,42.204291,71.053287,71.0532877W,10.5 m,330492.9878,4674499.759,19,T
1.61E+18,0,,42.2042914N,42.204291,71.053287,71.0532877W,10.6 m,330492.9864,4674499.704,19,T
1.61E+18,0,,42.2042907N,42.20429,71.053287,71.0532877W,10.8 m,330492.9846,4674499.626,19,T
1.61E+18,0,,42.2042907N,42.20429,71.053287,71.0532877W,10.8 m,330492.9846,4674499.626,19,T
1.61E+18,0,,42.2042906N,42.20429,71.053287,71.0532877W,10.8 m,330492.9843,4674499.615,19,T
1.61E+18,0,,42.2042906N,42.20429,71.053287,71.0532877W,10.8 m,330492.9843,4674499.615,19,T
1.61E+18,0,,42.2042904N,42.20429,71.053287,71.0532879W,10.9 m,330492.9673,4674499.593,19,T
1.61E+18,0,,42.2042898N,42.204289,71.053288,71.053288W,11.0 m,330492.9574,4674499.526,19,T
1.61E+18,0,,42.2042898N,42.204289,71.053288,71.0532881W,11.0 m,330492.9491,4674499.527,19,T
1.61E+18,0,,42.2042899N,42.204289,71.053288,71.0532882W,11.0 m,330492.9412,4674499.538,19,T
1.61E+18,0,,42.204289N,42.204289,71.053291,71.0532919W,10.8 m,330492.6333,4674499.445,19,T
1.61E+18,0,,42.2042862N,42.204286,71.053301,71.0533015W,10.8 m,330491.8332,4674499.154,19,T
1.61E+18,0,,42.2042802N,42.20428,71.053319,71.0533199W,10.7 m,330490.2981,4674498.524,19,T
1.61E+18,0,,42.2042718N,42.204271,71.053345,71.0533453W,10.7 m,330488.1787,4674497.642,19,T
1.61E+18,0,,42.2042609N,42.20426,71.053379,71.053379W,10.6 m,330485.3674,4674496.498,19,T
1.61E+18,0,,42.2042478N,42.204247,71.053416,71.0534161W,10.6 m,330482.2695,4674495.118,19,T
1.61E+18,0,,42.2042314N,42.204231,71.053458,71.0534587W,10.6 m,330478.7086,4674493.381,19,T
1.61E+18,0,,42.2042121N,42.204212,71.053507,71.0535072W,10.6 m,330474.653,4674491.335,19,T
1.61E+18,0,,42.2041903N,42.20419,71.053562,71.0535628W,10.6 m,330470.0045,4674489.024,19,T
1.61E+18,0,,42.2041667N,42.204166,71.053624,71.0536248W,10.5 m,330464.8228,4674486.527,19,T
1.61E+18,0,,42.2041433N,42.204143,71.053688,71.0536885W,10.5 m,330459.5013,4674484.056,19,T
1.61E+18,0,,42.2041198N,42.204119,71.053753,71.0537535W,10.4 m,330454.0722,4674481.575,19,T
1.61E+18,0,,42.2040946N,42.204094,71.05382W,71.05382W,10.4 m,330448.5147,4674478.909,19,T
1.61E+18,0,,42.204069N,42.204069,71.053886,71.0538865W,10.2 m,330442.9561,4674476.199,19,T
1.61E+18,0,,42.2040438N,42.204043,71.053952,71.0539522W,10.2 m,330437.4646,4674473.532,19,T
1.61E+18,0,,42.2040186N,42.204018,71.054015,71.0540159W,10.1 m,330432.1383,4674470.86,19,T
1.61E+18,0,,42.2039942N,42.203994,71.054077,71.0540776W,10.0 m,330426.9792,4674468.273,19,T
1.61E+18,0,,42.2039706N,42.20397,71.054136,71.0541369W,9.9 m,330422.0204,4674465.771,19,T
1.61E+18,0,,42.2039479N,42.203947,71.054192,71.0541929W,9.7 m,330417.3364,4674463.362,19,T
1.61E+18,0,,42.2039288N,42.203928,71.05424,71.0542407W,9.8 m,330413.339,4674461.336,19,T
1.61E+18,0,,42.2039117N,42.203911,71.054279,71.0542799W,9.8 m,330410.057,4674459.515,19,T
1.61E+18,0,,42.2038976N,42.203897,71.054308,71.0543088W,9.8 m,330407.6333,4674458.007,19,T
1.61E+18,0,,42.2038853N,42.203885,71.05433,71.0543308W,9.9 m,330405.7842,4674456.685,19,T
1.61E+18,0,,42.2038738N,42.203873,71.054349,71.054349W,9.7 m,330404.2508,4674455.444,19,T
1.61E+18,0,,42.2038635N,42.203863,71.05436,71.0543609W,9.7 m,330403.2408,4674454.324,19,T
1.61E+18,0,,42.2038568N,42.203856,71.054367,71.0543671W,9.6 m,330402.711,4674453.592,19,T
1.61E+18,0,,42.2038544N,42.203854,71.054368,71.0543684W,9.5 m,330402.5973,4674453.328,19,T
1.61E+18,0,,42.2038532N,42.203853,71.054368,71.0543683W,9.5 m,330402.6023,4674453.195,19,T
1.61E+18,0,,42.2038523N,42.203852,71.054368,71.0543681W,9.4 m,330402.6164,4674453.095,19,T
1.61E+18,0,,42.2038515N,42.203851,71.054367,71.0543677W,9.4 m,330402.6473,4674453.005,19,T
1.61E+18,0,,42.2038509N,42.20385,71.054367,71.0543672W,9.4 m,330402.687,4674452.937,19,T
1.61E+18,0,,42.2038486N,42.203848,71.054368,71.0543686W,9.4 m,330402.5653,4674452.685,19,T
1.61E+18,0,,42.2038413N,42.203841,71.054373,71.0543739W,9.4 m,330402.1082,4674451.885,19,T
1.61E+18,0,,42.2038321N,42.203832,71.054379,71.0543797W,9.5 m,330401.6047,4674450.875,19,T
1.61E+18,0,,42.2038218N,42.203821,71.054384,71.0543848W,9.4 m,330401.1561,4674449.741,19,T
1.61E+18,0,,42.2038108N,42.20381,71.054388,71.0543883W,9.3 m,330400.8377,4674448.527,19,T
1.61E+18,0,,42.2037967N,42.203796,71.05439W,71.05439W,9.2 m,330400.6597,4674446.964,19,T
1.61E+18,0,,42.2037814N,42.203781,71.054388,71.0543886W,9.2 m,330400.7343,4674445.263,19,T
1.61E+18,0,,42.2037667N,42.203766,71.054384,71.0543849W,9.2 m,330401.0004,4674443.623,19,T
1.61E+18,0,,42.203751N,42.203751,71.054377,71.0543779W,9.1 m,330401.5363,4674441.866,19,T
1.61E+18,0,,42.2037273N,42.203727,71.054361,71.0543611W,8.8 m,330402.8599,4674439.201,19,T
1.61E+18,0,,42.203698N,42.203698,71.054341,71.0543418W,8.9 m,330404.3749,4674435.909,19,T
1.61E+18,0,,42.2036642N,42.203664,71.054323,71.0543231W,8.8 m,330405.8283,4674432.119,19,T
1.61E+18,0,,42.2036226N,42.203622,71.054302,71.0543029W,8.7 m,330407.3846,4674427.459,19,T
1.61E+18,0,,42.2035763N,42.203576,71.054281,71.0542814W,8.9 m,330409.0358,4674422.275,19,T
1.61E+18,0,,42.2035311N,42.203531,71.054258,71.0542586W,9.0 m,330410.7972,4674417.211,19,T
1.61E+18,0,,42.2034874N,42.203487,71.054235,71.0542352W,9.0 m,330412.6121,4674412.312,19,T
1.61E+18,0,,42.2034454N,42.203445,71.054212,71.0542122W,9.1 m,330414.3986,4674407.602,19,T
1.61E+18,0,,42.2034045N,42.203404,71.054189,71.0541896W,9.3 m,330416.155,4674403.016,19,T
1.61E+18,0,,42.2033639N,42.203363,71.054167,71.054167W,9.3 m,330417.9122,4674398.463,19,T
1.61E+18,0,,42.2033236N,42.203323,71.054145,71.0541452W,9.3 m,330419.6041,4674393.945,19,T
1.61E+18,0,,42.2032838N,42.203283,71.054124,71.0541248W,9.3 m,330421.1819,4674389.485,19,T
1.61E+18,0,,42.203245N,42.203245,71.054105,71.0541056W,9.3 m,330422.6632,4674385.138,19,T
1.61E+18,0,,42.2032085N,42.203208,71.054088,71.0540884W,9.2 m,330423.9855,4674381.051,19,T
1.61E+18,0,,42.2031747N,42.203174,71.054072,71.0540727W,8.9 m,330425.1913,4674377.266,19,T
1.61E+18,0,,42.2031421N,42.203142,71.054058,71.0540581W,8.4 m,330426.3094,4674373.618,19,T
1.61E+18,0,,42.2031111N,42.203111,71.054043,71.0540439W,7.8 m,330427.3988,4674370.147,19,T
1.61E+18,0,,42.2030801N,42.20308,71.054028,71.0540289W,7.8 m,330428.5543,4674366.675,19,T
1.61E+18,0,,42.2030482N,42.203048,71.054013,71.0540134W,8.5 m,330429.7486,4674363.102,19,T
1.61E+18,0,,42.2030183N,42.203018,71.053999,71.0539998W,8.7 m,330430.7914,4674359.755,19,T
1.61E+18,0,,42.2029909N,42.20299,71.053987,71.0539876W,8.3 m,330431.7254,4674356.688,19,T
1.61E+18,0,,42.2029621N,42.202962,71.053976,71.0539761W,8.7 m,330432.5977,4674353.467,19,T
1.61E+18,0,,42.2029347N,42.202934,71.053969,71.0539693W,8.5 m,330433.0858,4674350.411,19,T
1.61E+18,0,,42.2029067N,42.202906,71.053964,71.0539646W,7.8 m,330433.399,4674347.293,19,T
1.61E+18,0,,42.2028777N,42.202877,71.053963,71.0539632W,6.7 m,330433.437,4674344.07,19,T
1.61E+18,0,,42.202844N,42.202844,71.053957,71.0539572W,7.2 m,330433.8422,4674340.316,19,T
1.61E+18,0,,42.2028105N,42.20281,71.053952,71.0539523W,7.0 m,330434.1571,4674336.586,19,T
1.61E+18,0,,42.2027753N,42.202775,71.053945,71.0539458W,7.2 m,330434.5996,4674332.665,19,T
1.61E+18,0,,42.2027375N,42.202737,71.053934,71.0539347W,8.6 m,330435.4149,4674328.445,19,T
1.61E+18,0,,42.2027017N,42.202701,71.053921,71.053921W,9.5 m,330436.4502,4674324.443,19,T
1.61E+18,0,,42.202668N,42.202668,71.053905,71.0539053W,10.1 m,330437.6562,4674320.67,19,T
1.61E+18,0,,42.2026349N,42.202634,71.053888,71.0538881W,11.1 m,330438.9877,4674316.96,19,T
1.61E+18,0,,42.202604N,42.202604,71.053873,71.0538736W,11.8 m,330440.1021,4674313.5,19,T
1.61E+18,0,,42.2025745N,42.202574,71.053862,71.0538623W,11.5 m,330440.9561,4674310.202,19,T
1.61E+18,0,,42.2025432N,42.202543,71.05385,71.0538507W,11.7 m,330441.8301,4674306.703,19,T
1.61E+18,0,,42.2025116N,42.202511,71.053839,71.0538394W,11.8 m,330442.6785,4674303.172,19,T
1.61E+18,0,,42.2024815N,42.202481,71.053829,71.0538298W,11.1 m,330443.3906,4674299.811,19,T
1.61E+18,0,,42.2024509N,42.20245,71.05382,71.0538202W,10.6 m,330444.1013,4674296.394,19,T
1.61E+18,0,,42.2024205N,42.20242,71.053813,71.0538137W,10.2 m,330444.5566,4674293.005,19,T
1.61E+18,0,,42.20239N,42.20239N,71.053815,71.053815W,10.3 m,330444.3677,4674289.621,19,T
1.61E+18,0,,42.2023652N,42.202365,71.053829,71.0538298W,9.9 m,330443.0795,4674286.897,19,T
1.61E+18,0,,42.2023456N,42.202345,71.053853,71.0538536W,9.8 m,330441.0621,4674284.768,19,T
1.61E+18,0,,42.2023284N,42.202328,71.053879,71.0538791W,9.7 m,330438.9108,4674282.908,19,T
1.61E+18,0,,42.2023104N,42.20231,71.053902,71.0539021W,9.6 m,330436.9638,4674280.955,19,T
1.61E+18,0,,42.2022917N,42.202291,71.053918,71.0539181W,9.6 m,330435.5928,4674278.911,19,T
1.61E+18,0,,42.2022771N,42.202277,71.053925,71.0539252W,9.6 m,330434.9676,4674277.304,19,T
1.61E+18,0,,42.2022686N,42.202268,71.053927,71.0539272W,9.5 m,330434.7797,4674276.364,19,T
