%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1614786269709523861,259,0,,42.2044401N,71.0512314W,10.7 m,330663.14660437044,4674512.128560117,19,T
1614786270704815569,260,0,,42.2044571N,71.0512552W,10.7 m,330661.22716082353,4674514.063513918,19,T
1614786271709420681,261,0,,42.2044727N,71.0512787W,10.6 m,330659.32874507626,4674515.842416518,19,T
1614786272708290731,262,0,,42.2044842N,71.0512958W,10.6 m,330657.9477420708,4674517.153342974,19,T
1614786273706243845,263,0,,42.2044896N,71.0513044W,10.7 m,330657.2521777862,4674517.770041674,19,T
1614786274707635761,264,0,,42.2044915N,71.0513075W,10.6 m,330657.0013268829,4674517.987175416,19,T
1614786275707391370,265,0,,42.2044943N,71.0513106W,10.7 m,330656.7528806016,4674518.3042450575,19,T
1614786276709394514,266,0,,42.2045014N,71.0513201W,10.8 m,330655.9875571271,4674519.111499491,19,T
1614786277708640624,267,0,,42.2045132N,71.0513363W,10.9 m,330654.68165838043,4674520.453950786,19,T
1614786278715249796,268,0,,42.2045274N,71.0513556W,11.0 m,330653.1262454244,4674522.06905617,19,T
1614786279708639621,269,0,,42.2045443N,71.0513771W,11.3 m,330651.3964215793,4674523.988339924,19,T
1614786280713043053,270,0,,42.2045618N,71.0514003W,11.3 m,330649.527854776,4674525.977625172,19,T
1614786281711369400,271,0,,42.2045787N,71.0514237W,11.3 m,330647.64117447165,4674527.900684332,19,T
1614786282711587138,272,0,,42.2045957N,71.051447W,11.3 m,330645.76301811356,4674529.8346493635,19,T
1614786283710756387,273,0,,42.204614N,71.0514722W,11.3 m,330643.731478047,4674531.9167413255,19,T
1614786284709208378,274,0,,42.2046337N,71.0515005W,11.4 m,330641.4477533441,4674534.160448303,19,T
1614786285708483103,275,0,,42.204654N,71.0515301W,11.6 m,330639.05830928887,4674536.473362659,19,T
1614786286709783095,276,0,,42.2046746N,71.0515607W,12.1 m,330636.58711150783,4674538.821576532,19,T
1614786287710585941,277,0,,42.2046928N,71.0515875W,12.2 m,330634.42321851716,4674540.895746078,19,T
1614786288710936172,278,0,,42.2047087N,71.0516121W,12.2 m,330632.43480596173,4674542.710153764,19,T
1614786289706449087,279,0,,42.2047238N,71.0516353W,12.4 m,330630.55983629863,4674544.432948669,19,T
1614786290708486025,280,0,,42.2047393N,71.0516577W,12.3 m,330628.7519819447,4674546.198570631,19,T
1614786291710730860,281,0,,42.2047545N,71.0516803W,12.2 m,330626.92681545526,4674547.931278486,19,T
1614786292713414579,282,0,,42.2047669N,71.0516979W,12.0 m,330625.5069515435,4674549.34314103,19,T
1614786293715481717,283,0,,42.2047768N,71.0517128W,12.4 m,330624.3033107946,4674550.472039692,19,T
1614786294715116134,284,0,,42.2047847N,71.0517276W,13.4 m,330623.1025814379,4674551.378660111,19,T
1614786295711389657,285,0,,42.2047907N,71.0517368W,14.0 m,330622.3590929579,4674552.063178522,19,T
1614786296710876277,286,0,,42.2047946N,71.0517421W,14.0 m,330621.9319641425,4674552.506764464,19,T
1614786297713962122,287,0,,42.204797N,71.0517454W,13.8 m,330621.6659404036,4674552.779816859,19,T
1614786298715855073,288,0,,42.2047987N,71.051748W,13.9 m,330621.4558357807,4674552.9737505345,19,T
1614786299716112261,289,0,,42.2047998N,71.0517492W,14.1 m,330621.35970724595,4674553.098278659,19,T
1614786300716895383,290,0,,42.2048006N,71.0517495W,14.3 m,330621.3370781041,4674553.187706633,19,T
1614786301721855099,291,0,,42.2048054N,71.0517487W,15.3 m,330621.4159508948,4674553.719108604,19,T
1614786302720307709,292,0,,42.2048087N,71.0517481W,15.9 m,330621.4743037704,4674554.084348118,19,T
1614786303720640109,293,0,,42.2048122N,71.0517477W,16.6 m,330621.5166797637,4674554.472192982,19,T
1614786304722055334,294,0,,42.2048145N,71.0517476W,16.9 m,330621.5310818835,4674554.727386043,19,T
1614786305726016601,295,0,,42.2048169N,71.0517477W,17.4 m,330621.52923988784,4674554.994080464,19,T
1614786306728241192,296,0,,42.2048184N,71.0517482W,17.7 m,330621.4919700576,4674555.161633735,19,T
1614786307719359771,297,0,,42.2048203N,71.0517486W,18.1 m,330621.46402485436,4674555.373404274,19,T
1614786308714467394,298,0,,42.2048214N,71.0517491W,18.3 m,330621.42568608286,4674555.496541589,19,T
1614786309724407224,299,0,,42.2048225N,71.0517494W,18.5 m,330621.4038586612,4674555.61928153,19,T
1614786310717546486,300,0,,42.2048234N,71.0517497W,18.7 m,330621.38149676844,4674555.719813492,19,T
1614786311718259911,301,0,,42.2048245N,71.0517499W,18.8 m,330621.3679250234,4674555.8423547475,19,T
1614786312719843939,302,0,,42.2048254N,71.05175W,18.9 m,330621.3620744839,4674555.942489334,19,T
1614786313720051141,303,0,,42.2048292N,71.0517538W,19.2 m,330621.05851386127,4674556.371991043,19,T
1614786314721011161,304,0,,42.2048369N,71.0517639W,19.3 m,330620.24526813,4674557.247065707,19,T
1614786315722631162,305,0,,42.2048475N,71.0517806W,19.7 m,330618.89489821286,4674558.457269695,19,T
1614786316723108450,306,0,,42.2048575N,71.0517965W,19.6 m,330617.60897066875,4674559.599260487,19,T
1614786317723322213,307,0,,42.2048677N,71.0518102W,19.7 m,330616.50520276144,4674560.759088254,19,T
1614786318727350894,308,0,,42.204878N,71.0518209W,19.6 m,330615.6493725161,4674561.924059363,19,T
1614786319724790790,309,0,,42.2048914N,71.051829W,19.3 m,330615.01647457824,4674563.428088175,19,T
1614786320727791081,310,0,,42.2049108N,71.0518312W,19.1 m,330614.88669603225,4674565.58663337,19,T
1614786321730014204,311,0,,42.2049301N,71.0518245W,18.8 m,330615.4914042329,4674567.716390724,19,T
1614786322725978733,312,0,,42.204947N,71.0518108W,18.4 m,330616.66759434144,4674569.565743829,19,T
1614786323725266596,313,0,,42.2049655N,71.0517918W,17.8 m,330618.2856095694,4674571.582230282,19,T
1614786324725990060,314,0,,42.204987N,71.0517689W,17.3 m,330620.23361162504,4674573.924087874,19,T
1614786325724842963,315,0,,42.2050105N,71.0517406W,16.9 m,330622.63276231266,4674576.477296675,19,T
1614786326726900759,316,0,,42.2050359N,71.0517082W,16.6 m,330625.37547027384,4674579.2333360175,19,T
1614786327725422045,317,0,,42.2050595N,71.0516724W,16.4 m,330628.3940579116,4674581.782749445,19,T
1614786328728336903,318,0,,42.2050797N,71.0516332W,16.0 m,330631.6842495898,4674583.947873479,19,T
1614786329732177403,319,0,,42.2050999N,71.0515949W,15.6 m,330634.90013846173,4674586.1147870505,19,T
1614786330728164863,320,0,,42.2051215N,71.0515592W,15.3 m,330637.9051197738,4674588.442323281,19,T
1614786331728151681,321,0,,42.2051462N,71.0515243W,15.0 m,330640.852337514,4674591.115673743,19,T
1614786332728139394,322,0,,42.2051735N,71.0514894W,14.7 m,330643.80650035606,4674594.077729108,19,T
1614786333728473226,323,0,,42.2052019N,71.0514546W,14.6 m,330646.7553443256,4674597.162128198,19,T
1614786334728178691,324,0,,42.2052296N,71.0514211W,14.5 m,330649.5949922936,4674600.171383056,19,T
1614786335732001264,325,0,,42.2052567N,71.0513884W,14.3 m,330652.3669897766,4674603.115604287,19,T
1614786336733111801,326,0,,42.2052823N,71.0513564W,14.1 m,330655.07718785404,4674605.894657258,19,T
1614786337727612878,327,0,,42.2053084N,71.0513262W,13.8 m,330657.6401187307,4674608.73280681,19,T
1614786338734645426,328,0,,42.2053331N,71.0512965W,13.6 m,330660.1580290161,4674611.416494608,19,T
1614786339730150548,329,0,,42.2053566N,71.0512669W,13.4 m,330662.66447568464,4674613.967134029,19,T
1614786340729599002,330,0,,42.2053778N,71.0512368W,13.4 m,330665.20605359995,4674616.261389346,19,T
1614786341732663893,331,0,,42.2053974N,71.0512069W,13.3 m,330667.72684396314,4674618.378378981,19,T
1614786342732742776,332,0,,42.2054139N,71.0511811W,13.2 m,330669.90087116626,4674620.15928973,19,T
1614786343733423120,333,0,,42.2054258N,71.0511623W,13.2 m,330671.4847160418,4674621.443321734,19,T
1614786344731634110,334,0,,42.2054331N,71.0511505W,13.1 m,330672.4783792455,4674622.230474607,19,T
1614786345733426054,335,0,,42.2054377N,71.0511436W,13.0 m,330673.0603047471,4674622.727552707,19,T
1614786346734412490,336,0,,42.2054407N,71.0511393W,12.9 m,330673.4233101404,4674623.052131358,19,T
1614786347734974286,337,0,,42.2054421N,71.0511361W,12.8 m,330673.6912294065,4674623.201231102,19,T
1614786348730010240,338,0,,42.2054425N,71.0511343W,12.7 m,330673.8408987423,4674623.242071753,19,T
1614786349734152355,339,0,,42.2054427N,71.0511346W,12.7 m,330673.81666628015,4674623.264875619,19,T
1614786350737083947,340,0,,42.2054432N,71.0511363W,12.7 m,330673.6776569808,4674623.323772246,19,T
1614786351735767728,341,0,,42.2054439N,71.0511381W,12.7 m,330673.5309264107,4674623.405075483,19,T
1614786352732341583,342,0,,42.2054442N,71.0511397W,12.7 m,330673.3996383867,4674623.44156551,19,T
1614786353735873774,343,0,,42.2054443N,71.0511409W,12.6 m,330673.3008384194,4674623.455053043,19,T
1614786354738586670,344,0,,42.2054445N,71.0511417W,12.5 m,330673.2353279887,4674623.478850053,19,T
1614786355732214496,345,0,,42.2054447N,71.0511422W,12.3 m,330673.1945843417,4674623.502051176,19,T
1614786356734196906,346,0,,42.2054474N,71.0511388W,12.1 m,330673.4824878715,4674623.79510552,19,T
1614786357738240663,347,0,,42.2054551N,71.0511283W,12.1 m,330674.3698964589,4674624.629256778,19,T
1614786358741064231,348,0,,42.2054669N,71.0511124W,11.9 m,330675.71406022785,4674625.907945904,19,T
1614786359737413249,349,0,,42.2054788N,71.0510956W,11.9 m,330677.13279097655,4674627.1959516425,19,T
1614786360740300145,350,0,,42.20549N,71.0510811W,11.9 m,330678.3597726127,4674628.410798052,19,T
1614786361738824004,351,0,,42.2055013N,71.0510673W,11.9 m,330679.5292318778,4674629.638139005,19,T
1614786362741729768,352,0,,42.2055142N,71.0510523W,11.9 m,330680.80203215464,4674631.040760536,19,T
1614786363739372166,353,0,,42.2055271N,71.0510355W,11.9 m,330682.223432432,4674632.4398071505,19,T
1614786364741448160,354,0,,42.2055404N,71.0510184W,11.9 m,330683.67066747666,4674633.8826741455,19,T
1614786365747802506,355,0,,42.2055546N,71.051W,11.9 m,330685.22762876085,4674635.422895335,19,T
1614786366744459012,356,0,,42.2055706N,71.050979W,11.9 m,330687.0040429184,4674637.15782472,19,T
1614786367741754240,357,0,,42.2055828N,71.0509538W,11.9 m,330689.11703916185,4674638.462461267,19,T
1614786368745015541,358,0,,42.205587N,71.050927W,11.9 m,330691.3407531007,4674638.875601516,19,T
1614786369743331373,359,0,,42.2055831N,71.0509029W,11.7 m,330693.3199286503,4674638.39468165,19,T
1614786370741735422,360,0,,42.2055748N,71.0508846W,11.3 m,330694.80852738395,4674637.436705816,19,T
1614786371742380051,361,0,,42.2055605N,71.0508652W,10.8 m,330696.3719103404,4674635.810306307,19,T
1614786372745020225,362,0,,42.2055421N,71.0508392W,10.6 m,330698.46921034367,4674633.715536005,19,T
1614786373741403051,363,0,,42.2055203N,71.0508101W,10.1 m,330700.81335268135,4674631.237074223,19,T
1614786374740985809,364,0,,42.2055011N,71.050783W,10.2 m,330702.9993299341,4674629.051288886,19,T
1614786375741899851,365,0,,42.2054757N,71.0507574W,9.0 m,330705.04491383897,4674626.180035801,19,T
1614786376743427441,366,0,,42.2054542N,71.050732W,9.2 m,330707.084405483,4674623.742236137,19,T
1614786377736785560,367,0,,42.2054333N,71.0507035W,9.3 m,330709.3814246467,4674621.364904868,19,T
1614786378742013139,368,0,,42.2054133N,71.050675W,9.6 m,330711.6808492815,4674619.087510305,19,T
1614786379742604133,369,0,,42.2053912N,71.0506461W,9.7 m,330714.00768880284,4674616.576138446,19,T
1614786380741822349,370,0,,42.2053691N,71.050617W,9.5 m,330716.3510412217,4674614.06437026,19,T
1614786381748189361,371,0,,42.205355N,71.0505935W,9.7 m,330718.25344849593,4674612.4520422565,19,T
1614786382742860574,372,0,,42.2053451N,71.0505782W,10.0 m,330719.4901145019,4674611.322365384,19,T
1614786383745597074,373,0,,42.2053386N,71.0505678W,9.8 m,330720.3313370318,4674610.579954438,19,T
1614786384742865822,374,0,,42.2053356N,71.0505634W,10.0 m,330720.6865712099,4674610.23809756,19,T
1614786385746701078,375,0,,42.2053354N,71.0505629W,10.3 m,330720.7273150786,4674610.214896719,19,T
1614786386746621459,376,0,,42.205336N,71.0505635W,10.6 m,330720.6793839423,4674610.282712088,19,T
1614786387747865971,377,0,,42.2053369N,71.0505639W,10.8 m,330720.648765275,4674610.383442281,19,T
1614786388747947165,378,0,,42.2053381N,71.0505638W,11.0 m,330720.66022590303,4674610.516491576,19,T
1614786389750527523,379,0,,42.2053388N,71.0505636W,11.2 m,330720.678606715,4674610.593822354,19,T
1614786390752495950,380,0,,42.2053399N,71.0505633W,11.4 m,330720.70631146955,4674610.715370515,19,T
1614786391748142761,381,0,,42.2053403N,71.0505632W,11.7 m,330720.71563541866,4674610.7595879,19,T
1614786392748464240,382,0,,42.2053407N,71.050563W,11.9 m,330720.73321497475,4674610.803606709,19,T
1614786393745143262,383,0,,42.2053412N,71.0505629W,12.2 m,330720.74280600436,4674610.8589280825,19,T
1614786394751111986,384,0,,42.2053417N,71.0505627W,12.5 m,330720.760652645,4674610.914050884,19,T
1614786395747549478,385,0,,42.2053402N,71.0505631W,12.5 m,330720.72362394084,4674610.748285338,19,T
1614786396748255845,386,0,,42.2053402N,71.050563W,12.8 m,330720.73187955003,4674610.748086765,19,T
1614786397748849354,387,0,,42.2053411N,71.0505624W,13.0 m,330720.78381695645,4674610.846831231,19,T
1614786398750384270,388,0,,42.2053415N,71.0505619W,13.3 m,330720.8261633306,4674610.890254325,19,T
1614786399747708826,389,0,,42.2053424N,71.0505614W,13.5 m,330720.86984513,4674610.989197363,19,T
1614786400750790250,390,0,,42.2053435N,71.0505608W,13.9 m,330720.9223167024,4674611.110149807,19,T
1614786401750784161,391,0,,42.2053439N,71.0505604W,14.1 m,330720.9564074675,4674611.153771474,19,T
1614786402749546187,392,0,,42.2053444N,71.0505599W,14.3 m,330720.99902092555,4674611.208298558,19,T
1614786403748952750,393,0,,42.2053451N,71.0505592W,14.6 m,330721.05867976265,4674611.284636476,19,T
1614786404751602971,394,0,,42.2053451N,71.0505589W,14.8 m,330721.0834465841,4674611.284040759,19,T
1614786405750505389,395,0,,42.2053467N,71.0505581W,15.2 m,330721.15376478736,4674611.460116006,19,T
1614786406748910865,396,0,,42.2053488N,71.0505572W,15.6 m,330721.2336740124,4674611.691512627,19,T
1614786407752719676,397,0,,42.20535N,71.0505564W,16.0 m,330721.3029238719,4674611.823171919,19,T
1614786408753184329,398,0,,42.2053515N,71.0505555W,16.3 m,330721.38123058673,4674611.987944608,19,T
1614786409754689910,399,0,,42.2053581N,71.050553W,17.3 m,330721.60524825705,4674612.715843592,19,T
1614786410754044174,400,0,,42.2053589N,71.0505516W,17.4 m,330721.7229633921,4674612.801895501,19,T
1614786411750578416,401,0,,42.2053604N,71.05055W,17.6 m,330721.859059321,4674612.965278192,19,T
1614786412751827410,402,0,,42.2053623N,71.0505486W,17.9 m,330721.97971236805,4674613.173473987,19,T
1614786413754605722,403,0,,42.2053603N,71.0505486W,17.7 m,330721.9743707044,4674612.951394206,19,T
1614786414755133778,404,0,,42.2053603N,71.0505482W,17.8 m,330722.0073931223,4674612.95059992,19,T
1614786415757714770,405,0,,42.2053617N,71.0505474W,18.0 m,330722.0771771204,4674613.1044672,19,T
1614786416756805453,406,0,,42.2053598N,71.0505474W,17.8 m,330722.07210254297,4674612.893491406,19,T
1614786417752179772,407,0,,42.2053608N,71.0505466W,17.9 m,330722.14081821044,4674613.002942728,19,T
1614786418756645885,408,0,,42.2053619N,71.0505458W,18.0 m,330722.20980095875,4674613.12349804,19,T
1614786419756586485,409,0,,42.2053619N,71.0505456W,18.1 m,330722.22631216724,4674613.123100897,19,T
1614786420754679664,410,0,,42.2053588N,71.0505463W,17.8 m,330722.16024336824,4674612.780267234,19,T
1614786421755812797,411,0,,42.2053578N,71.0505462W,17.8 m,330722.1658281444,4674612.669028773,19,T
1614786422757282670,412,0,,42.2053555N,71.0505465W,17.6 m,330722.1349184236,4674612.414232736,19,T
1614786423756314852,413,0,,42.2053563N,71.0505451W,17.5 m,330722.25263355655,4674612.500284655,19,T
1614786424759057098,414,0,,42.205358N,71.0505434W,17.5 m,330722.3975192477,4674612.685676766,19,T
1614786425762420535,415,0,,42.2053578N,71.0505423W,17.3 m,330722.48779673537,4674612.661284509,19,T
1614786426762951251,416,0,,42.2053583N,71.0505409W,17.2 m,330722.60471061745,4674612.714024466,19,T
1614786427756280172,417,0,,42.2053611N,71.0505389W,17.5 m,330722.77730100957,4674613.020964752,19,T
1614786428755533460,418,0,,42.2053627N,71.0505373W,17.4 m,330722.91366398876,4674613.195451451,19,T
1614786429755798070,419,0,,42.2053655N,71.0505354W,17.5 m,330723.077998751,4674613.502590316,19,T
1614786430756668941,420,0,,42.2053662N,71.0505318W,17.6 m,330723.3770700627,4674613.573169726,19,T
1614786431761525077,421,0,,42.2053661N,71.0505246W,18.1 m,330723.9712064607,4674613.547768748,19,T
1614786432761400392,422,0,,42.2053632N,71.0505155W,18.3 m,330724.7147211241,4674613.207683332,19,T
1614786433759890748,423,0,,42.2053606N,71.0505082W,18.4 m,330725.3104362079,4674612.904484175,19,T
1614786434758545457,424,0,,42.2053509N,71.0505044W,18.0 m,330725.59824267693,4674611.819851685,19,T
1614786435757852532,425,0,,42.2053433N,71.0505008W,17.9 m,330725.87514664466,4674610.968800116,19,T
1614786436760602038,426,0,,42.2053346N,71.0505005W,17.8 m,330725.87667778344,4674610.0021573715,19,T
1614786437759840399,427,0,,42.2053193N,71.0505066W,17.2 m,330725.33222283353,4674608.315359635,19,T
1614786438763936291,428,0,,42.2053042N,71.050519W,17.2 m,330724.2681982592,4674606.663279704,19,T
1614786439763868838,429,0,,42.2052848N,71.0505375W,17.2 m,330722.6890962585,4674604.5458411565,19,T
1614786440763359807,430,0,,42.2052559N,71.0505601W,15.7 m,330720.74614004977,4674601.381665452,19,T
1614786441761999923,431,0,,42.2052339N,71.0505826W,15.5 m,330718.829866797,4674598.983466908,19,T
1614786442765916871,432,0,,42.2052101N,71.0506086W,15.2 m,330716.6198378111,4674596.392347244,19,T
1614786443762716446,433,0,,42.205185N,71.0506367W,14.8 m,330714.2329668433,4674593.6610465525,19,T
1614786444767368276,434,0,,42.2051611N,71.0506657W,14.4 m,330711.77499855595,4674591.064781733,19,T
1614786445766494622,435,0,,42.2051384N,71.0506951W,14.3 m,330709.2872111676,4674588.602559938,19,T
1614786446764398574,436,0,,42.205114N,71.0507236W,14.2 m,330706.86918200925,4674585.949783878,19,T
1614786447761758313,437,0,,42.2050881N,71.0507563W,14.1 m,330704.1004075487,4674583.138789597,19,T
1614786448766454793,438,0,,42.2050579N,71.050792W,13.6 m,330701.07247572695,4674579.85628267,19,T
1614786449767150586,439,0,,42.2050267N,71.050829W,13.1 m,330697.93454652664,4674576.465318869,19,T
1614786450764335391,440,0,,42.2049971N,71.0508653W,12.9 m,330694.8586778906,4674573.250630003,19,T
1614786451763786620,441,0,,42.2049674N,71.0509015W,12.7 m,330691.79079502006,4674570.024639821,19,T
1614786452764034453,442,0,,42.2049375N,71.0509375W,12.5 m,330688.73888643924,4674566.776045713,19,T
1614786453763214095,443,0,,42.2049075N,71.0509735W,12.3 m,330685.6867079551,4674563.516348873,19,T
1614786454769444099,444,0,,42.2048781N,71.0510095W,12.1 m,330682.63612954156,4674560.323277223,19,T
1614786455764143385,445,0,,42.2048484N,71.0510446W,11.9 m,330679.6590480136,4674557.095107293,19,T
1614786456769275319,446,0,,42.2048199N,71.05108W,11.8 m,330676.66040257656,4674554.000782285,19,T
1614786457763684342,447,0,,42.2047916N,71.051114W,11.7 m,330673.77786836156,4674550.925885708,19,T
1614786458769364812,448,0,,42.2047638N,71.0511472W,11.6 m,330670.9627129248,4674547.904921166,19,T
1614786459766846291,449,0,,42.2047368N,71.0511803W,11.6 m,330668.1579481003,4674544.972590964,19,T
1614786460769643951,450,0,,42.2047096N,71.0512119W,11.5 m,330665.47648199147,4674542.015074324,19,T
1614786461766215599,451,0,,42.2046838N,71.0512439W,11.4 m,330662.7657312864,4674539.21380904,19,T
1614786462774789319,452,0,,42.2046601N,71.0512726W,11.4 m,330660.3330270979,4674536.639173348,19,T
1614786463773509125,453,0,,42.2046436N,71.0512969W,11.3 m,330658.2828086796,4674534.8552853055,19,T
1614786464769921634,454,0,,42.2046302N,71.0513103W,11.3 m,330657.14074313245,4674533.393969154,19,T
1614786465770961283,455,0,,42.2046243N,71.0513207W,11.3 m,330656.26638668834,4674532.759492929,19,T
1614786466767446497,456,0,,42.2046227N,71.0513254W,11.4 m,330655.8740938512,4674532.59116547,19,T
1614786467768519767,457,0,,42.204621N,71.0513293W,11.5 m,330655.5475794234,4674532.410144871,19,T
